dialogue_id,turn_id,speaker,text,emotion,emotion_id,strategy,strategy_id,split
20180828-145428_366_live,7,persuader,"Yes, that's how a lot of people feel I think.  It's what's in the heart that counts, not the amount.",guilty,14,no_strategy,0,train
20180828-145428_366_live,7,persuadee,I feel like most people wouldn't be on here if they had the spare money to give lol,,,,,train
20180828-145428_366_live,8,persuader,Very good point!  We get a few extra much needed dollars here.  Or sometimes a little extra spending money.,content,21,no_strategy,0,train
20180828-145428_366_live,8,persuadee,Essentially pays for groceries and beer for me just doing it my spare time,,,,,train
20180828-145428_366_live,9,persuader,"Yes, that's good.  Well, that's 10 posts for me I think.",proud,2,no_strategy,0,train
20180828-145428_366_live,9,persuadee,Have a good one!,,,,,train
20180828-145511_480_live,0,persuader,You want to donate to a children's charity?,caring,17,no_strategy,0,train
20180828-145511_480_live,0,persuadee,"If it is a reputable one, for sure. ",,,,,train
20180828-145511_480_live,1,persuader,It's called Save the Children,confident,15,no_strategy,0,train
20180828-145511_480_live,1,persuadee,"Yea, I've hear of them",,,,,train
20180828-145511_480_live,2,persuader,They are very reputable,trusting,3,credibility-appeal,2,train
20180828-145511_480_live,2,persuadee,"I know, they do a lot of good stuff and most of the donations actually goes towards the programs ",,,,,train
20180828-145511_480_live,3,persuader,How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2),hopeful,20,donation-information,6,train
20180828-145511_480_live,3,persuadee,Split it 50/50,,,,,train
20180828-145511_480_live,4,persuader,Sounds good.  So you are saying $1 ,apprehensive,18,no_strategy,0,train
20180828-145511_480_live,4,persuadee,"Yes, sorry if that wasn't clear",,,,,train
20180828-145511_480_live,5,persuader,I just wanted to clarify,content,21,no_strategy,0,train
20180828-145511_480_live,5,persuadee,$1 or $2 isn't much in the scheme of things but it all adds up I suppose,,,,,train
20180828-145511_480_live,6,persuader,"yes it all helps, the children will be thankful",grateful,8,logical-appeal,3,train
20180828-145511_480_live,6,persuadee,I think my mom's church actually did the sponsor a child thing for while. but that was a long time ago,,,,,train
20180828-145511_480_live,7,persuader,sounds like you are from a caring family,caring,17,personal-related-inquiry,4,train
20180828-145511_480_live,7,persuadee,"haha more than some, less than others! ",,,,,train
20180828-145511_480_live,8,persuader,"it all really helps, it takes a community",caring,17,logical-appeal,3,train
20180828-145511_480_live,8,persuadee,no doubt. children should have all the opportunity to thrive that they can. not their fault if they were born into tough circumstances,,,,,train
20180828-145511_480_live,9,persuader,"Thank you for your donation, have a blessed day",grateful,8,no_strategy,0,train
20180828-145511_480_live,9,persuadee,"Thank you, you too",,,,,train
20180828-145857_925_live,0,persuader,yes,joyful,4,no_strategy,0,train
20180828-145857_925_live,0,persuadee,how are you?,,,,,train
20180828-145857_925_live,1,persuader,It is good,content,21,no_strategy,0,train
20180828-145857_925_live,1,persuadee,That's good. I'm doing good as well.,,,,,train
20180828-145857_925_live,2,persuader,What do you think of this charity?,caring,17,task-related-inquiry,1,train
20180828-145857_925_live,2,persuadee,I think it is pretty good. What about you?,,,,,train
20180828-145857_925_live,3,persuader,It think it is a terrible idea.,annoyed,12,no_strategy,0,train
20180828-145857_925_live,3,persuadee,Why do you think that?,,,,,train
20180828-145857_925_live,4,persuader,Charity such as this does not actually pull people out of poverty.,disappointed,16,logical-appeal,3,train
20180828-145857_925_live,4,persuadee,Well it does help somewhat. I don't think that anything will pull people completely out of poverty. It's a hand up.,,,,,train
20180828-145857_925_live,5,persuader,It is good on a basic humanitarian level. The money could be far better spent in opening up their native countries to the global system of trade. The west has spent trillions in aid over the last 60 years in Africa and do not have anything to show for it.,disappointed,16,logical-appeal,3,train
20180828-145857_925_live,5,persuadee,That is true. The poor are barely left to survive while the rich get richer. It's a sad truth.,,,,,train
20180828-145857_925_live,6,persuader," There is nothing morally wrong with the rich getting richer. In the last 10 years those rich people have invested in the global trade system and brought over a billion people out of the world poverty threshold. In the world there is an elite segment of the population that provides most of the value for society, they should be the ones with the lion share of the resources. This is because the only way they can obtain a large amount of wealth in the first place is to make hundreds, thousands, and millions of mutually beneficial transactions.",content,21,logical-appeal,3,train
20180828-145857_925_live,6,persuadee,That's a valid point. What do you think can help?,,,,,train
20180828-145857_925_live,7,persuader,Greater free trade between countries and the ability for poor people to have access to sources of micro finance and capital goods so that many of them can invest in tools that make themselves more productive and cap dig their way out of poverty. ,confident,15,logical-appeal,3,train
20180828-145857_925_live,7,persuadee,That would be good for the world. There's no reason for us to not have free trade really. I think most people would give anything to get out of poverty if given a chance.,,,,,train
20180828-145857_925_live,8,persuader,What are your thoughts on the donation amount?,hopeful,20,no_strategy,0,train
20180828-145857_925_live,8,persuadee,I want to donate $0 I need money for myself.,,,,,train
20180828-145857_925_live,9,persuader,"Lol, there is no argument that your own personal economic activity would not do more good than this charity. ",disappointed,16,logical-appeal,3,train
20180828-145857_925_live,9,persuadee,I'm broke as it is. That's why I'm here. lol,,,,,train
20180828-150047_923_live,0,persuader,Would you be willing to donate $2 of your payment to the charity Save the Children?,hopeful,20,no_strategy,0,train
20180828-150047_923_live,0,persuadee,I would be willing to donate 1 dollar to charity because the base pay was not satisfactory with the amount of time the actual hit takes which is longer much longer than 4 minutes.,,,,,train
20180828-150047_923_live,1,persuader,Ok that's great. The research team will deduct it from your earnings and send the donation on it's way.  Are you sure you can't sacrifice any more?,hopeful,20,donation-information,6,train
20180828-150047_923_live,1,persuadee,only a dollar because I need to make my time worth it as this is my main job.,,,,,train
20180828-150047_923_live,2,persuader,"I completely understand.  Consider this, in the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. It's fine if you value a dollar more than saving the lives of innocent children, we all have our priorities ",sad,6,emotion-appeal,8,train
20180828-150047_923_live,2,persuadee,I don't value anything over the life of others. That's why I am willing to sacrifice one dollar of the bonus for the time spent. If I didn't value others lifes I wouldn't donate anything at all. I donate money all the time.,,,,,train
20180828-150047_923_live,3,persuader," URL  Check it out if you'd like, it really is a good cause.  I know this hit is garbage and much too little pay, but it doesn't mean that children have to suffer.  What's another in the grand scheme of things to you anyway, you can't even buy a soda for that anymore.",disappointed,16,emotion-appeal,8,train
20180828-150047_923_live,3,persuadee,I will donate one dollar I am firm on that and I can always donate to the cause at a later time. If I had more money at this point I would.,,,,,train
20180828-150047_923_live,4,persuader,"One dollar it is.  It isn't too late to reconsider, don't be afraid to do the right thing...",hopeful,20,emotion-appeal,8,train
20180828-150047_923_live,4,persuadee,I agree on one dollar.,,,,,train
20180828-150047_923_live,5,persuader,"I'll put you down for 1.25, you know you can afford it",confident,15,foot-in-the-door,7,train
